4:18:30 PM,55.65863,8,59,17,66,7,71,18,84.697914,9,70.65474,12,23.273855,11,62.71268,12,64.62129,13,-1,-1,-1,-1,-1,-1,-1,-1,65.520065,4,79.6284,6,69.89349,7,139.86015,3,-1,0,-1,0,-1,-1,-1,-1,87.2093,3,79.6657,5,39.44629,18,-1,0,53.0303,6,71.41794,16,74.5496,12,-1,-1,-1,-1,69,8,63,18,60,23,76,10,76,11,77,17,80,14,77,10,81,7,74,8,74,6,79,10,74.15932,16,75.32714,7,72.72727,8,78.82882,7,51.90311,3,91.223656,12,50.795315,7,63.02521,18,75.026794,14,60.55363,7,63.37136,10,72.81554,3,-1,0,53.19149,1,53.633465,6,31.38075,3,75,6,59.422752,7,54.545456,12,59.422752,7,49.668873,9,63.87921,11,61.02212,16,76.50765,17,45.385777,12,55.16841,19,69.44444,1,67.698265,7,67.340065,8,58.333336,14,69.73501,10,48.54369,2,77.90368,11,39.062504,2,59.267242,11,-1,0,29.94012,1,81.96721,2,-1,0,85.836914,4,85.47009,2,71,4,69,1,69,6,76,4,70,5,73,4,64,6,75,9,70,6,73,4,67,10,71,7,66,4,68,14,73,9,-1,-1,65,11,70,10,65,13,69,12,56.43341,5,65,12,69,17,43,18,45,19,72.9927,2,53,16,58,18,50,6,33,12,32,16,60,7,58,14,61,13,57,16,63,19,71,8,67,13,65,6,69,4,69,7,69,21,64,17,68,21,69,18,74,20,67,12,71,20,69,11,76,17,52.083332,9,71,11,75,17,60,22,70,15,62.30529,8,62,16,70,12,63,21,65,14,-1,-1,59,15,71,22,70,4,79,16,71,9,72,9,79,14,77,13,76,8,71,10,76,12
4:19 PM,54.319126,12,63,11,65,8,71,11,79.74482,8,83.658676,9,26.644674,7,83.36924,12,59.13904,8,-1,-1,-1,-1,-1,-1,-1,-1,56.46528,5,86.974525,7,61.983475,14,145.9854,11,-1,0,-1,0,-1,-1,-1,-1,77.77778,7,82.19603,11,32.06199,16,-1,0,-1,0,64.93507,8,74.312614,5,-1,-1,-1,-1,69,11,69,16,72,14,73,14,74,13,77,17,81,7,80,9,84,5,72,10,74,9,78,13,81.36925,7,77.83312,14,71.5137,12,78.277885,8,52.91005,2,85.29412,11,76.36852,5,67.1141,12,39.682537,3,58.62069,17,58.043114,14,87.2093,3,-1,0,64.377686,3,54.633934,4,35.971226,1,60.97561,8,63.87921,11,37.31343,9,57.471264,9,58.997047,8,52.710842,14,70.88331,13,88.83248,7,54.285713,19,66.28787,14,76.62836,4,37.21245,11,60.015007,16,60,6,66.66667,4,50,3,79.61783,10,38.31418,2,71.94245,4,67.698265,7,-1,0,69.12441,3,72.81554,3,65.27415,5,77.639755,5,74,2,76,3,79,3,70,1,70,6,74,5,72,7,75,3,71,4,79,8,65,6,73,7,68,3,73,7,66,12,-1,-1,68,10,73,10,64,11,70,11,60.386475,5,66,8,68,12,49,22,59,17,52.63158,2,54,17,61,22,44,8,20,14,24,11,59,5,55,13,61,17,61,16,69,19,63,10,66,12,71,8,67,19,67,13,69,18,68,18,68,21,67,11,74,20,62,18,64,22,71,10,74,19,62.166958,7,71,11,74,16,66,12,70,17,64.7821,11,63,12,69,17,53,21,65,16,-1,-1,71,13,72,17,79,3,77,12,71,7,73,9,75,9,76,14,74,14,71,16,73,23
4:19:30 PM,55.416286,7,63,17,66,9,69,19,88.139015,7,84.69792,12,24.849865,2,68.680954,8,68.08438,13,-1,-1,-1,-1,-1,-1,-1,-1,75.75757,1,73.852646,7,81.75979,8,140.25975,9,-1,0,-1,0,-1,-1,-1,-1,87.71931,4,72.12848,2,39.272728,9,50.38841,4,59.14918,1,78.08143,7,68.977715,13,-1,-1,-1,-1,68,10,66,14,67,13,77,13,75,16,77,22,82,9,83,13,85,8,68,5,73,11,76,7,81.77307,10,73.67025,8,79.36509,9,75,12,47.393364,2,65.05833,13,63.13131,10,67.340065,8,74.94647,7,60.72874,6,61.57636,5,69.44444,2,-1,0,69.44444,1,55.470722,5,27.755749,7,52.91005,4,52.63158,10,59.171597,14,64.00603,17,48.42615,12,58.24111,20,60.28939,15,74.547386,14,62.5,15,58.56515,8,60.06006,4,45.193096,11,69.783676,20,37.960953,14,57.251907,18,42.735046,1,59.194946,15,38.31418,4,66.66667,4,80.38586,5,34.602074,2,73.52941,8,89.285706,1,92.165886,4,83.682,4,69,4,74,7,76,5,79,5,66,8,73,8,72,5,78,5,72,7,76,3,66,9,72,9,74,3,72,10,68,7,-1,-1,61,21,69,18,61,16,72,10,48.82813,5,69,9,69,7,45,17,60,14,73.17073,6,51,15,52,18,42,11,17,11,17,12,60,4,55,17,57,14,65,11,73,17,67,8,71,8,64,12,63,17,62,11,69,20,63,19,66,23,69,20,73,26,63,13,68,18,68,12,72,23,57.208244,5,72,10,74,14,70,14,74,19,69.76743,3,69,12,70,15,59,14,67,19,-1,-1,65,16,73,16,80,8,79,12,74,5,79,10,78,9,77,11,76,9,76,11,79,18
4:20 PM,24.314468,3,60,25,66,14,70,14,52.487926,5,84.96177,8,26.94553,7,60.294456,8,69.211945,10,-1,-1,-1,-1,-1,-1,-1,-1,67.75833,2,67.491554,11,75.08716,16,139.86015,3,-1,0,-1,0,-1,-1,-1,-1,73.74631,5,68.083,13,32.717922,7,37.531277,6,60.30897,4,68.67234,7,77.25985,10,-1,-1,-1,-1,70,9,69,12,71,13,78,11,77,12,80,16,80,13,83,8,87,9,77,9,77,8,76,9,66.82797,8,79.54545,7,76.40068,9,69.93007,8,-1,0,78.125,11,73.78985,14,59.422752,14,63.157898,12,52.966106,10,63.739376,9,62.7615,3,-1,0,53.19149,1,49.242424,4,28.57143,2,80.38586,5,55.555553,15,48.99433,19,57.941376,17,59.523815,8,65.84724,15,58.50585,13,79.662605,17,51.124744,15,62.66786,14,58.997047,4,53.475933,12,68.49315,7,48.48485,16,60.01847,13,59.88024,2,44.642857,13,38.31418,2,64.338234,7,81.775696,7,-1,0,48.355904,5,72.81554,3,80.38586,5,99.99999,1,71,6,74,1,72,7,77,6,65,7,74,3,73,5,78,5,65,11,71,9,68,10,70,11,71,1,76,7,64,3,-1,-1,72,15,72,6,59,23,66,22,-1,0,63,11,70,15,69,8,73,13,65.78947,1,43,15,48,16,42,7,19,14,29,15,58,8,57,14,57,16,64,17,68,15,62,13,59,17,72,9,69,12,71,10,75,14,60,22,64,21,66,15,72,24,64,17,65,27,68,11,72,18,50.81301,10,71,16,71,21,69,15,71,9,68.72852,4,69,12,74,18,66,17,71,15,-1,-1,66,16,72,13,81,9,78,11,74,6,78,9,83,5,73,13,73,13,71,10,78,19
4:20:30 PM,39.54077,19,62,13,66,9,70,11,58.46244,8,63.494434,17,27.652956,4,78.181816,4,69.80519,5,-1,-1,-1,-1,-1,-1,-1,-1,29.80626,1,58.511208,9,67.5386,18,145.45454,4,-1,0,-1,0,-1,-1,-1,-1,71.09004,3,77.46274,8,35.495956,6,89.41878,1,61.515152,6,55.305912,8,70.15493,16,-1,-1,-1,-1,65,10,69,10,71,12,74,11,70,10,76,14,78,8,82,7,87,11,70,7,77,10,84,7,74.15932,8,79.65166,6,48.622368,6,77.77778,7,-1,0,83.25359,12,76.694954,12,70.24266,11,75.921906,14,54.229935,10,60.66734,12,69.12441,3,-1,0,59.88024,2,52.46389,8,30.03003,2,49.57507,7,57.471268,12,55.84757,17,55.46075,13,61.53846,8,64.76684,10,72.01646,14,77.12082,12,53.802013,15,67.08761,17,67.20431,5,54.0054,12,65.07592,12,60.292854,14,65.31205,9,49.999996,2,71.57464,7,33.78378,3,58.411213,5,64.10256,1,53.00354,3,69.44444,2,75.187965,2,88.183426,10,112.6126,5,69,9,75,4,71,5,78,3,66,10,74,9,69,5,76,5,65,12,71,11,68,10,68,5,70,3,71,13,67,10,-1,-1,70,13,70,10,64,14,71,12,60.97561,5,62,16,67,24,64,14,73,16,54.347828,1,42,13,46,14,48,8,28,15,31,15,60,6,54,16,58,19,65,14,69,15,70,9,63,11,64,10,59,19,65,14,68,16,66,15,68,12,67,19,71,17,62,17,65,20,69,22,68,26,49.850452,10,67,12,73,17,63,19,69,25,65.50218,3,70,10,69,7,65,18,72,17,-1,-1,72,9,73,16,82,5,76,11,73,11,73,9,85,6,73,9,74,7,74,11,76,19
4:21 PM,40.919323,10,61,16,66,9,72,9,81.83306,11,81.75278,10,30.219091,2,69.52928,6,48.70982,19,-1,-1,-1,-1,-1,-1,-1,-1,100.26738,5,54.545456,9,63.118473,13,143.54068,6,-1,0,-1,0,-1,-1,-1,-1,49.999996,1,81.54562,7,36.26004,14,-1,0,59.14918,1,55.305912,8,70.11933,19,-1,-1,-1,-1,69,12,69,10,72,10,74,8,76,14,77,24,77,12,82,10,84,7,75,10,78,5,79,10,78.4632,9,76.66621,9,73.52941,8,82.938385,7,47.393364,2,65.55154,11,87.077675,4,64.82983,8,80.93526,9,62.7615,6,64.30868,12,90.09008,2,-1,0,53.19149,1,54.15084,6,27.573528,3,69.20415,4,58.07201,10,56.726097,7,62.7615,3,55.732483,7,63.85696,10,74.96251,10,69.73501,10,60.373222,11,66.666664,12,67.56756,6,55.970146,12,69.962685,15,54.533062,16,73.22175,14,54.495914,4,68.181816,15,42.735046,1,60.827248,5,68.02721,4,34.72222,1,81.96721,4,72.81554,3,44.64286,6,45.731705,3,69,3,77,4,71,7,77,4,67,7,76,3,70,8,76,8,68,7,75,8,54,14,66,12,76,2,69,7,69,10,-1,-1,62,15,68,17,65,11,71,14,65.359474,6,63,9,70,13,62,20,70,22,49.50495,1,48,8,40,16,47,8,33,13,33,15,64,3,56,17,58,15,63,18,65,20,64,5,70,9,65,11,64,17,63,12,68,14,71,13,74,15,72,17,76,16,57,19,61,20,65,13,72,21,52.21932,8,71,22,68,23,65,14,71,17,64.93507,8,65,16,69,20,63,14,66,8,-1,-1,70,14,75,15,77,6,80,10,72,10,75,7,78,14,75,10,75,15,76,8,77,18
4:21:30 PM,38.77639,9,57,16,63,12,69,17,85.58387,9,83.14855,12,24.307241,5,70.816864,10,60.624855,10,-1,-1,-1,-1,-1,-1,-1,-1,62.337666,4,75.524475,9,57.068478,19,144.6281,14,-1,0,-1,0,-1,-1,-1,-1,81.96721,4,79.01537,18,39.373524,15,37.74772,6,68.860245,1,62.695927,9,52.6162,12,-1,-1,-1,-1,70,10,69,13,68,19,75,12,76,10,79,18,75,13,74,8,85,5,72,10,74,13,77,9,66.82797,8,73.67025,8,80,8,67.659,10,53.19149,1,83.29744,8,76.92984,7,51.41388,12,71.57464,7,52.56242,8,68.610634,8,-1,0,-1,0,55.401665,4,53.209827,2,26.455025,2,58.411213,10,59.687782,13,34.07155,12,54.401585,11,68.610634,8,65.861694,12,72.72727,8,77.01421,13,63.07339,11,65.18904,10,90.09008,2,66.137566,10,67.20431,10,51.622414,14,73.86889,16,48.54369,2,72.56895,10,41.841,4,62.499996,5,74.25743,9,35.971226,2,69.28406,6,89.285706,1,64.308685,4,71.94245,2,67,5,76,4,70,5,80,4,63,12,69,8,72,4,78,4,66,6,76,12,60,11,67,10,59,8,70,13,65,10,-1,-1,68,15,72,16,64,16,69,15,56.818176,3,66,9,70,14,61,14,70,14,38.910507,2,50,15,40,17,56,7,43,11,39,18,60,7,57,18,60,16,61,20,72,15,66,5,69,5,66,6,66,10,66,12,69,20,69,13,72,12,69,14,79,14,44,21,63,15,62,17,69,14,55.24862,12,69,12,71,21,67,23,68,24,57.971016,4,65,11,68,17,61,22,68,22,-1,-1,64,16,73,8,80,4,76,12,72,13,77,10,79,7,77,9,74,7,77,13,80,13
4:22 PM,52.264812,11,45,20,59,13,63,12,43.044075,5,83.07619,7,29.09091,4,76.0414,9,68.12421,11,-1,-1,-1,-1,-1,-1,-1,-1,53.73937,4,57.781204,10,66.09119,14,144.30014,5,-1,0,-1,0,-1,-1,-1,-1,77.85467,9,78.01461,10,37.762238,9,31.712473,1,59.301235,5,73.43941,11,63.535763,20,-1,-1,-1,-1,66,10,69,10,69,16,77,8,80,9,81,12,82,6,79,5,91,1,71,11,75,5,79,6,81.77307,10,69.19671,9,63.636364,7,73.52941,8,53.19149,1,82.38636,10,77.51457,10,69.25208,10,80,4,48.42615,12,65.07592,6,-1,0,-1,0,49.019608,3,48.88508,6,31.298906,4,49.999996,4,56.657223,8,50,18,55.096416,12,50.8647,10,61.374794,15,76.754395,7,77.12082,12,63.85696,10,70.24266,11,62.111805,2,68.23821,11,69.93007,8,64.70589,11,73.52941,8,47.318615,3,72.75132,11,41.841,2,51.706306,10,79.365074,3,42.735046,1,83.682,4,76.21951,5,40.48583,4,99.99999,2,66,3,80,2,72,6,76,6,68,4,74,5,69,9,71,5,72,9,73,13,68,12,69,15,73,7,75,9,67,11,-1,-1,71,10,74,6,56,18,64,21,79.36508,2,65,9,69,18,66,8,71,17,54.495914,4,35,13,25,10,57,7,42,17,41,21,63,5,58,14,59,17,63,19,71,17,63,6,67,5,61,3,67,15,65,13,73,15,69,14,70,18,73,11,78,12,63,15,70,12,63,15,71,16,49.50495,16,64,16,69,15,67,12,70,18,82.938385,7,69,18,69,23,62,13,67,20,-1,-1,69,17,74,22,79,2,73,9,65,10,66,8,80,3,74,14,72,14,72,11,77,17
4:22:30 PM,57.796505,8,58,13,63,11,65,17,80.450516,6,79.12784,9,26.52129,3,46.231037,6,58.072235,7,-1,-1,-1,-1,-1,-1,-1,-1,70.2302,3,76.960075,8,65.11225,10,139.86015,3,-1,0,-1,0,-1,-1,-1,-1,80,4,83.35955,4,37.105747,13,-1,0,59.14918,1,55.912197,9,71.51939,15,-1,-1,-1,-1,70,13,67,13,70,18,74,11,75,12,80,15,78,5,80,6,89,6,66,7,68,9,78,5,80.92522,9,80.78415,3,84.427765,9,75.921906,7,53.19149,1,85.37447,10,66.67061,9,66.462166,13,71.57464,7,60,6,72.81554,3,90.09008,2,-1,0,47.393364,2,51.97811,7,28.735634,3,58.027084,6,58.055157,8,51.6055,18,59.414993,13,55.61173,11,60.634327,13,70.87173,20,78.03122,13,64.8415,9,66.87242,13,75.187965,2,69.87578,9,69.68641,12,66.02641,11,63.07339,11,-1,0,66.29449,19,39.062504,2,70.67139,4,69.44444,1,-1,0,69.44444,1,57.471268,3,65.35948,4,-1,0,70,3,76,1,69,5,-1,0,66,10,74,6,70,4,76,3,70,5,76,7,65,10,70,14,68,5,70,17,72,9,-1,-1,68,16,75,11,63,17,73,10,54.794518,8,63,13,66,19,60,17,66,21,51.02041,1,42,12,33,15,50,8,43,17,46,18,65,10,58,14,57,19,65,14,71,18,69,5,68,7,64,6,68,10,67,12,70,15,64,14,67,16,70,13,73,17,65,14,72,10,72,7,78,10,48.87218,13,62,23,70,14,57,19,63,13,68.649895,6,69,8,71,15,68,19,68,24,-1,-1,65,13,75,21,84,6,77,13,78,3,78,4,85,2,71,13,72,14,71,19,74,23
4:23 PM,46.34278,10,64,13,66,12,71,10,75.39854,7,73.7463,11,23.477242,6,76.027695,8,63.35642,8,-1,-1,-1,-1,-1,-1,-1,-1,65.454544,6,81.90008,5,74.719795,16,140.4604,6,-1,0,-1,0,-1,-1,-1,-1,81.69935,5,94.10511,2,37.65465,14,-1,0,61.51515,2,72.15007,5,72.13539,13,-1,-1,-1,-1,70,12,70,9,68,13,71,20,73,21,76,22,81,4,81,9,84,3,78,3,78,5,83,6,87.08056,16,85.28056,8,88.83248,7,88.33923,5,69.44444,1,68.70301,15,76.522804,8,56.550426,12,81.775696,7,57.339447,10,63.85696,10,56.17978,1,-1,0,52.91005,2,50.12176,6,28.08989,2,62.111805,8,55.732483,14,48.52227,22,56.237217,22,46.64179,10,62.41787,19,56.2701,14,80.4829,16,58.043114,14,58.873,14,69.12441,3,72.46376,7,72.02882,12,66.90997,11,75.64297,10,45.04504,1,59.414993,13,40.983604,1,59.88024,2,75,3,35.971226,2,65.466446,8,75,3,29.94012,1,78.12501,4,69,2,74,3,69,5,71,2,61,5,64,3,71,7,75,6,66,9,73,9,67,8,73,6,68,7,71,16,68,9,-1,-1,68,12,75,10,66,10,73,10,49.50495,2,66,12,70,13,60,13,56,17,57.692314,3,44,6,47,13,58,7,52,12,56,18,55,4,58,19,59,21,63,18,68,19,63,9,69,15,67,8,70,12,70,8,72,15,67,12,70,19,67,17,72,24,66,11,71,13,70,15,77,14,42.48088,10,72,9,77,11,52,28,67,17,62.111797,6,63,12,68,14,67,13,69,11,-1,-1,56,25,65,18,82,3,78,13,69,4,77,6,82,6,69,8,69,17,72,14,79,21
4:23:30 PM,53.10406,7,62,12,65,14,66,13,84.88965,11,79.86158,12,31.062332,5,66.78401,10,65.78947,11,-1,-1,-1,-1,-1,-1,-1,-1,72.15007,5,65.06416,12,63.636364,8,140.58107,5,-1,0,-1,0,-1,-1,-1,-1,75.757576,9,77.77533,16,40.91696,13,37.18163,10,59.14918,1,74.719795,7,73.62715,12,-1,-1,-1,-1,64,10,68,9,70,11,69,15,69,15,77,19,75,8,83,12,86,10,69,4,74,7,77,2,76.9966,10,69.29047,4,82.32712,15,80.8314,7,57.14286,4,82.73107,6,76.36852,5,68.42106,13,72.34727,9,46.999275,13,58.922558,7,64.10256,1,-1,0,69.44444,2,54.501328,2,26.483053,5,54.945053,8,57.067604,13,54.42671,15,52.950073,7,59.13272,9,61.46059,17,68.93755,17,73.27286,21,48.84857,14,63.37136,20,69.20415,4,57.670124,10,68.55576,15,58.56515,8,65.07592,12,52.91005,2,70,14,47.393364,2,65.35948,4,77.369446,8,-1,0,44.56328,10,72.81554,3,78.12501,4,106.38298,2,71,4,78,1,71,6,80,3,60,10,67,7,71,5,-1,0,70,12,77,13,60,15,69,11,71,3,74,6,62,17,-1,-1,68,12,69,10,54,19,68,14,69.44444,3,67,8,70,11,51,15,51,14,60.240963,2,45,16,48,15,-1,0,56,14,58,15,60,7,53,14,57,20,63,20,67,20,65,11,63,19,64,13,66,14,64,15,70,22,68,14,69,19,71,16,77,17,61,18,64,26,68,16,73,16,59.52381,3,70,13,78,12,68,13,72,11,60.913696,12,63,15,70,16,52,18,64,15,-1,-1,57,9,56,9,78,9,73,9,74,4,74,12,81,8,72,12,69,13,72,14,77,15
4:24 PM,52.664577,7,62,13,66,9,69,19,64.40927,7,77.47934,9,25.48853,2,65.96591,9,70.39179,12,-1,-1,-1,-1,-1,-1,-1,-1,65.3239,2,74.5496,6,65.43585,16,143.00307,7,-1,0,-1,0,-1,-1,-1,-1,79.726654,7,77.43507,9,35.260612,13,-1,0,56.47045,10,71.87542,9,51.94805,10,-1,-1,-1,-1,66,3,70,9,71,13,75,11,73,12,78,16,74,10,79,12,82,5,74,4,75,9,80,14,64.8894,14,81.16883,5,78.988945,10,62.111797,6,44.444443,4,93.70961,12,81.02415,8,64.338234,7,75,6,60,6,56.17977,3,66.66667,2,-1,0,66.137566,5,52.46389,4,30.012007,5,58.055157,8,53.128685,18,48.94578,13,61.813187,9,58.997047,8,63.37136,20,67.95017,12,78.50242,13,59.316124,17,65.9868,22,69.12441,3,51.085567,8,65.08422,17,65.975494,14,69.25208,10,53.19149,1,56.497173,14,41.55125,3,58.56515,8,73.89163,6,-1,0,65.789474,3,-1,0,113.63637,1,104.166664,3,70,4,74,2,69,7,76,3,63,10,72,6,69,10,71,8,72,5,78,9,64,14,69,17,69,7,75,11,67,8,-1,-1,70,10,74,10,55,17,64,11,70.42254,3,58,11,68,14,39,13,41,15,49.751244,2,51,13,49,17,57,10,51,18,54,18,62,1,58,16,60,17,61,16,69,19,68,8,68,15,63,12,59,20,61,18,68,20,71,10,72,15,74,13,76,13,60,17,69,17,64,21,67,20,65.6168,5,69,20,73,17,67,17,74,12,62.5,4,67,11,70,12,61,18,69,17,-1,-1,63,12,71,14,76,12,74,13,70,5,74,11,79,11,73,13,74,10,70,8,77,17
4:24:30 PM,52.802963,10,58,17,62,13,67,16,71.13387,10,71.11532,12,28.310791,6,67.1775,7,58.636364,6,-1,-1,-1,-1,-1,-1,-1,-1,75.40846,3,66.66667,11,70.81198,15,140.4604,6,-1,0,-1,0,-1,-1,-1,-1,90.09008,4,85.12689,4,37.320576,13,21.818182,1,66.383255,2,67.132866,8,66.7631,10,-1,-1,-1,-1,74,3,68,10,71,12,73,8,74,13,76,18,79,8,81,13,84,13,70,8,73,12,77,6,53.51212,6,81.752785,2,56.58436,11,95.785446,5,46.082943,2,84.20442,11,75.75757,6,70.588234,12,70.224724,5,61.188812,7,66.666664,12,64.10256,1,-1,0,53.19149,1,55.267868,7,-1,0,41.17647,7,56.237217,11,44.308113,13,64.308685,8,59.523815,8,60.373222,11,70.694084,11,71.35017,13,56.258785,8,63.600784,13,74.15255,7,53.802013,15,69.44444,23,48.644894,14,67.21433,18,53.95684,3,73.612686,13,39.494473,5,49.999996,8,63.451775,5,-1,0,50,3,-1,0,68.59756,9,95.785446,5,68,3,74,3,74,4,78,3,62,5,72,7,69,8,76,7,69,12,75,9,67,9,71,11,71,7,76,17,73,12,-1,-1,69,9,71,9,72,14,74,9,62.972294,5,55,14,64,15,36,16,41,14,51.54639,1,51,11,56,18,56,6,53,13,57,17,55,9,59,15,63,19,61,18,66,17,68,9,69,12,69,8,66,14,64,13,69,19,66,16,70,12,73,15,77,13,63,15,70,13,55,18,62,18,54.200542,8,67,13,74,19,63,23,69,19,65.35948,4,67,13,73,11,66,13,68,11,-1,-1,66,17,71,18,80,6,77,14,70,11,76,10,81,6,72,17,74,10,76,14,79,15
4:25 PM,50.2092,11,53,21,59,18,62,19,89.928055,11,63.675552,13,26.401482,5,58.990307,10,59.955387,12,-1,-1,-1,-1,-1,-1,-1,-1,29.80626,1,65.42184,8,65.43959,15,-1,0,-1,0,-1,0,-1,-1,-1,-1,71.94245,2,72.12848,2,38.20533,13,320.8556,1,55.395287,7,64.00379,9,68.734146,14,-1,-1,-1,-1,61,13,64,14,64,12,75,11,75,10,82,16,83,6,85,6,84,3,72,6,74,15,77,8,75.50959,14,68.15703,11,53.846153,7,83.1025,6,52.91005,4,68.87606,13,71.31989,3,67.2182,13,77.77778,7,61.57636,5,58.997047,4,81.96721,3,-1,0,56.17978,4,56.13636,2,42.735046,1,42.372883,4,70,7,53.544106,21,58.949623,11,62.761505,9,64.26735,15,77.12082,12,75.56675,12,60.918465,13,61.457417,14,69.44444,1,59.59475,10,72.75132,11,58.997047,16,64.0615,20,56.17978,2,76.92307,10,-1,0,69.44444,2,74.62686,1,34.72222,1,66.137566,5,79.365074,3,74.94647,7,85.71429,6,70,5,75,7,70,4,80,2,58,6,71,5,71,5,78,4,76,8,76,13,67,14,71,8,72,10,75,8,65,17,-1,-1,71,13,71,10,62,11,69,11,72.463776,1,56,11,69,10,36,14,43,16,54.347828,1,50,12,55,16,54,6,50,15,47,20,67,5,64,12,66,20,59,15,69,22,71,5,70,12,72,8,70,19,64,10,71,21,67,10,68,17,71,13,76,15,67,14,73,13,67,16,75,16,57.14286,8,62,18,68,19,58,15,65,19,69.44444,6,66,15,70,18,64,17,70,11,-1,-1,70,9,77,9,78,4,77,12,76,4,74,9,79,11,74,11,77,9,74,14,77,21
4:25:30 PM,43.723812,8,54,18,61,18,64,11,82.832886,8,85.1454,13,25.668447,8,73.60213,9,53.844223,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,62.91287,10,70.12271,16,143.00307,7,-1,0,-1,0,-1,-1,-1,-1,84.61538,11,65.464424,7,39.525692,6,34.965034,13,64.07828,2,64.93507,8,69.38267,13,-1,-1,-1,-1,69,12,67,14,66,16,78,15,77,17,80,20,82,12,81,9,85,5,77,5,74,8,80,7,69.77347,13,69.00994,6,59.267242,11,60,12,43.859653,4,59.917355,10,79.80082,5,53.410023,13,69.44444,2,54.671967,11,62.111797,6,68.02721,4,-1,0,51.90311,3,49.242424,2,29.94012,1,33.955856,4,54.545456,12,54.773087,7,64.28572,9,59.642143,12,63.50082,23,83.547554,13,81.05802,19,62.03474,10,64.252335,11,65.35948,4,56.258785,8,67.1141,12,54.945053,13,67.340065,8,48.231514,3,67.08761,17,47.393364,2,60.0343,7,80.38586,5,37.878784,4,48.622368,6,65.27415,5,75,6,85.47009,2,67,7,73,3,73,5,79,6,63,6,71,5,72,2,74,3,70,13,74,20,66,8,65,13,74,4,72,10,70,10,-1,-1,65,16,72,11,58,15,65,17,44.94383,4,61,6,66,12,34,16,45,15,-1,0,54,12,61,13,64,4,54,13,56,18,54,3,63,16,60,20,69,14,71,16,64,1,-1,0,68,5,67,13,61,11,70,23,68,17,71,14,73,9,77,18,64,14,72,15,68,14,75,14,60.168472,10,63,17,66,20,60,20,67,19,72.9927,4,62,12,69,20,65,18,67,16,-1,-1,71,14,76,11,80,3,76,11,75,4,77,6,89,2,73,14,68,14,75,18,79,23
4:26 PM,53.88229,13,58,19,61,10,70,17,72.15008,9,74.925064,12,26.004982,4,77.407745,8,72.30132,12,-1,-1,-1,-1,-1,-1,-1,-1,70.2302,3,82.41758,11,64.14956,10,136.9342,12,-1,0,-1,0,-1,-1,-1,-1,84.26967,3,71.41574,6,25.608196,6,-1,0,55.31938,5,64.04555,18,70.15493,16,-1,-1,-1,-1,62,12,67,7,68,12,73,18,77,18,81,21,78,9,82,7,87,4,76,6,82,5,79,6,53.410934,5,76.92984,7,50.78486,11,85.15815,7,47.393364,4,79.728745,9,68.90264,13,72.46376,7,58.67014,9,41.365047,8,47.393368,6,75.187965,2,-1,0,62.111805,2,53.60908,7,29.205606,5,54.021614,9,60,15,36.95652,17,52.277817,14,35.161743,5,66.00661,8,70.694084,11,85.197014,16,62.04757,12,66.04292,24,62.7615,3,60.97561,8,64.61232,13,58.36576,12,66.22516,12,46.583855,3,64.87889,15,38.071064,3,65.789474,6,92.165886,4,35.971226,1,60,6,60.240963,1,104.166664,3,109.28961,4,72,6,77,3,66,7,75,7,64,11,76,5,69,6,72,6,75,5,76,3,62,16,67,22,68,3,72,14,68,12,-1,-1,69,14,71,10,55,22,65,17,70.175446,4,64,11,69,18,29,16,41,15,46.403717,4,46,14,49,17,52,12,52,17,59,15,68,4,60,15,59,20,63,16,65,22,62,10,70,11,71,5,66,4,71,9,71,14,66,11,67,13,67,14,73,20,70,9,74,17,69,13,74,17,53.191494,3,68,15,73,15,52,20,59,23,70.42253,5,65,15,69,20,57,16,65,21,-1,-1,69,14,75,16,79,1,75,14,73,8,76,10,82,8,70,19,70,14,71,20,74,18
